<title>《吞噬星空》▷ 第8章 兩名武者</title></p><p>&emsp;&emsp;“557分，本科線是561？”羅峰深吸一口氣。</p>
</p><p>&emsp;&emsp;就差四分！就因爲差這四分，自己就沒有上軍校的機會了。</p>
</p><p>&emsp;&emsp;十二年的文化教育學習，竟然是這樣的結果。</p>
</p><p>&emsp;&emsp;“不能上軍校，就不能上軍校。又有什麼大不了。”羅峰目光一凝，右手豎掌成刀直接朝前方一個橫切，空氣因爲掌刀極速劃過產生猛然顫動，發出了讓人心顫的掌風聲，“這次的昏迷，令我實力提高很多！”</p>
</p><p>&emsp;&emsp;“或許，我現在的身體素質，已經達到武者的身體素質。可以通過‘準武者考覈’了。”</p>
</p><p>&emsp;&emsp;“就算差一點，相差也不大。認真努力苦練一兩個月，就應該能通過‘準武者考覈’。”</p>
</p><p>&emsp;&emsp;羅峰適應能力很強，這次的高考成績沒上本科線，這對他的打擊很大，可是‘昏迷’導致他身體素質再一次提高，也令他心中有着自信！</p>
</p><p>&emsp;&emsp;畢竟，一名軍校畢業生的地位，是遠遠不如一名武者的！</p>
</p><p>&emsp;&emsp;“咔！”羅峰打開了房門，進入客廳。</p>
</p><p>&emsp;&emsp;客廳裡，父母羅洪國、龔心蘭，以及弟弟羅華都轉頭看過來，三人眼中都有着關心。龔心蘭更是站起來，連朝羅峰走來：“小峰，這次高考不能怪你，怪只怪你那個頭疼病，唉，這病怎麼這時候發作了，這都好幾年沒發作了。”</p>
</p><p>&emsp;&emsp;“哥，你不會被打擊了吧？”弟弟羅華坐在輪椅上，故意打趣道。</p>
</p><p>&emsp;&emsp;之前羅峰在屋內查成績，而父母和弟弟，也是通過弟弟‘羅華’的筆記本電腦，查到了高考成績，知道羅峰的高考成績竟然僅僅差四分就達到本科線。雖然他們有些失望，可是他們更擔心羅峰。</p>
</p><p>&emsp;&emsp;羅峰一笑：“當然不會打擊，爸媽，你們也別怪這頭疼病，說實話，還要感謝這頭疼病？”</p>
</p><p>&emsp;&emsp;“感謝？”</p>
</p><p>&emsp;&emsp;“感謝？”</p>
</p><p>&emsp;&emsp;“感謝？”</p>
</p><p>&emsp;&emsp;羅洪國、龔心蘭，還有輪椅上的羅華都一個個愣住了，高考這可是人生這一輩子的大事，現在羅峰的高考被這頭疼病給毀掉了，還感謝這頭疼病？</p>
</p><p>&emsp;&emsp;“爸媽，阿華。”羅峰微微一笑道，“小時候我也有兩次頭疼到暈倒，實際上那兩次醒來後，我都覺得力氣增加不少，跑起來也更快。這一次……也是這樣！我感覺得到，我的身體素質比過去強上一大截，估計能夠通過‘準武者考覈’。”</p>
</p><p>&emsp;&emsp;“什麼？”羅洪國、龔心蘭、羅華三人相互看了看。</p>
</p><p>&emsp;&emsp;“哥，真的假的？”羅華忍不住道。</p>
</p><p>&emsp;&emsp;“當然是真的。”羅峰微微一笑，“通過準武者考覈後，就能申請‘武者實戰考覈’。我對自己實戰能力很有自信，今年或許就能成爲一名武者！”</p>
</p><p>&emsp;&emsp;父親羅洪國，母親龔心蘭，弟弟羅華，三人都被這個消息給震住了。</p>
</p><p>&emsp;&emsp;武者啊！</p>
</p><p>&emsp;&emsp;那代表着什麼？那代表着人類羣體中地位最超然的一羣人，代表着特權！代表着大量金錢！代表着高高在上的地位！而且一旦成爲武者，帶給家庭的各種好處，比成爲軍校的精英學員要好的多。</p>
</p><p>&emsp;&emsp;“我們家要出一名武者了？”弟弟羅華忍不住大叫起來，“哈哈，哥，我崇拜你。”</p>
</p><p>&emsp;&emsp;“小峰，好啊。”羅洪國也是興奮的一拍羅峰肩膀，“成爲武者好啊，和武者一比，軍校畢業生又算什麼？”</p>
</p><p>&emsp;&emsp;現如今，全世界人類社會，對於武者都是很崇拜很敬仰的。</p>
</p><p>&emsp;&emsp;見到爸媽、弟弟這麼開心，羅峰呵呵一笑：“爸媽，不過還沒經過考覈，也不能得意太早的。”</p>
</p><p>&emsp;&emsp;“18週歲的武者？”羅華不由興奮的嗷嗷直叫，“如果我哥真成了十八週歲的武者，那，那實在是太，太……牛了！！！”</p>
</p><p>&emsp;&emsp;第二天早晨五點，天矇矇亮。</p>
</p><p>&emsp;&emsp;羅峰就離開家，朝極限武館趕去。</p>
</p><p>&emsp;&emsp;“這時候人還真少。”羅峰進入極限武館後，就發現整個武館的草地、路道上，只能看到大概近百人的身影。要知道整個武館的學員有三四萬之多的，“每次武館老師教課，都是晚上教課，晚上纔是武館人最多的時候。”</p>
</p><p>&emsp;&emsp;行走在路道上，羅峰直接趕往高級學員教學樓。</p>
</p><p>&emsp;&emsp;“轟隆隆～～”低沉的氣浪聲傳來。</p>
</p><p>&emsp;&emsp;“咦？”</p>
</p><p>&emsp;&emsp;羅峰不由轉頭看去，只見一輛通體白色的顯得很是華麗的跑車，緩緩駛進了武館當中，羅峰不由仔細一看，不由倒吸一口涼氣：“是阿斯頓馬丁的跑車？還是最新款最昂貴的帶有飛行功能的thr—191？”</p>
</p><p>&emsp;&emsp;弟弟是非常喜歡跑車的，在家的時候，也和羅峰誇讚過這輛thr－191。</p>
</p><p>&emsp;&emsp;“是阿斯頓馬丁啊。”</p>
</p><p>&emsp;&emsp;“是191呢，這可是帶飛行功能的。”武館院內，本三三兩兩稀少的學員們一個個被吸引過來，“這一輛車，要3600萬華夏幣呢。”</p>
</p><p>&emsp;&emsp;就在這時候，跑車停在了高級學員教學樓門口。車門打開，從裡面走出來一名一身寬鬆練武服的火紅短髮男子，這頭髮明顯是染的，他的目光隨意的朝周圍一掃，掠過那些普通的武館學員，在羅峰身上略作停頓，而後沒說什麼，就直接進入了教學樓。</p>
</p><p>&emsp;&emsp;“是武者。”羅峰眼睛一亮。</p>
</p><p>&emsp;&emsp;剛纔這名武者的眼神，都讓羅峰覺得壓力，這是經歷過一次次生死廝殺後，有着鋼鐵般意志的眼神。</p>
</p><p>&emsp;&emsp;“過去我在武館從來沒見過這名武者？他來武館幹什麼？”羅峰也進入了高級學院教學樓的三樓練武廳。</p>
</p><p>&emsp;&emsp;寬敞的練武廳中，空蕩蕩，一個人也沒有。</p>
</p><p>&emsp;&emsp;現在只是早上五點多，就算是人最多的晚上，這裡一般也不超過二十人，更別說一大清早了。</p>
</p><p>&emsp;&emsp;“我要看看，現在我的實力，到底達到了多少。”羅峰走過去，將拳力測試機的插頭給插上，開關打開，又將遠處的‘速度測試儀’給打開。</p>
</p><p>&emsp;&emsp;站在拳力測試機前。</p>
</p><p>&emsp;&emsp;“開始吧！”</p>
</p><p>&emsp;&emsp;羅峰深吸一口氣，腰胯爲中心，強勁的力道透過腰胯發出，而後脊椎猛然弓起，就彷彿一條大蟒蛇，產生一股強勁的力道透過手臂，節節貫串，而後羅峰的拳頭就彷彿一道閃電，猛然‘蓬’的聲就砸在拳靶上。</p>
</p><p>&emsp;&emsp;“滴，滴，滴！”拳力測試機發出連續三聲。</p>
</p><p>&emsp;&emsp;羅峰眼睛一亮，平常拳力測試機是不會這種聲音的，發出這種聲音代表一種情況——拳力超過了1000kg。</p>
</p><p>&emsp;&emsp;“嗯？”羅峰盯着那拳力測試機的顯示屏——‘1089kg’。</p>
</p><p>&emsp;&emsp;“這麼多？”</p>
</p><p>&emsp;&emsp;羅峰心中一陣狂喜，武者的身體素質要求是拳力必須達到900kg，而之前自己的拳力是809kg，現在竟然達到了1089公斤，一下子增加了280公斤。遠超合格線。</p>
</p><p>&emsp;&emsp;“哈哈。”</p>
</p><p>&emsp;&emsp;羅峰興奮的雙拳閃電般出拳，整個人左右晃動，只聽得‘蓬’‘蓬’的聲音不斷，幾乎眨眼功夫，羅峰就擊打了二十多拳。而拳力測試機的屏幕上也顯現了一連竄的數字——‘956kg，989kg，923kg，965kg……’。</p>
</p><p>&emsp;&emsp;“在去測試一下速度。”羅峰轉頭朝跑道走去，“只要我的速度過關，加上我的神經反應速度，之前就達標了。那麼準武者考覈，就一定能過！”</p>
</p><p>&emsp;&emsp;羅峰調整一下呼吸。</p>
</p><p>&emsp;&emsp;嗖！</p>
</p><p>&emsp;&emsp;整個人彷彿一發炮彈猛然射出，沿着跑道迅速穿過。</p>
</p><p>&emsp;&emsp;……</p>
</p><p>&emsp;&emsp;高級學員教學樓四樓，正並肩走着的紅髮男子，以及黑衣光頭中年人正談笑走着。</p>
</p><p>&emsp;&emsp;“嚴羅，咱們多久沒見了。”光頭中年人微笑道，“快三年了吧，當初那個稚嫩小傢伙，現如今也是大名鼎鼎了，我可是聽說你這一次賺了近一個億地球幣吧，嘖嘖。看到你，我就覺得，我老嘍。”</p>
</p><p>&emsp;&emsp;“運氣好而已。”紅髮男子笑着道，“江哥，你當初……”</p>
</p><p>&emsp;&emsp;“滴，滴，滴！”</p>
</p><p>&emsp;&emsp;樓下傳來的微弱聲音，讓這二人都驚訝相識一眼。</p>
</p><p>&emsp;&emsp;“樓下的拳力測試機，是最初等的拳力測試機，達到1000公斤，會發出這聲音。”光頭中年人驚訝道，“早上五點多，也有人來練拳，而且一拳能過一千公斤，難道是那個楊武？”</p>
</p><p>&emsp;&emsp;“去看看不就知道了？”</p>
</p><p>&emsp;&emsp;呼！呼！</p>
</p><p>&emsp;&emsp;一黑衣，一白衣，這二人化作兩道幻影直接沿着樓梯，幾乎一眨眼，就從四樓來到三樓練武廳門口。</p>
</p><p>&emsp;&emsp;黑衣光頭中年人、白衣短髮男子並肩看着練武廳內，此時的羅峰正站在跑道前，而後飛竄而過。</p>
</p><p>&emsp;&emsp;“s。”黑衣光頭中年人，白衣紅髮男子，都一眼看到速度測試儀屏幕上的顯示數字。</p>
</p><p>&emsp;&emsp;“這個羅峰，拳力超過1000公斤，速度竟然達到一秒28.1米。”黑髮光頭中年人有些吃驚。</p>
</p><p>&emsp;&emsp;“江哥，這個小傢伙年級不大吧，竟然達到武者身體素質要求了。”紅髮男子驚訝道，黑髮光頭中年人點頭道：“嗯，他叫羅峰，是我們武館這一批中比較有天賦的學員。今年也纔剛剛十八週歲！”</p>
</p><p>&emsp;&emsp;“十八週歲？這麼小？”紅髮男子不由眼睛一亮。</p>
</p><p>&emsp;&emsp;而這時候，發現門口二人的羅峰不由一驚，紅髮男子是之前開跑車過來的武者，而這黑衣光頭中年人可是這所極限武館的館主‘江年’，權力最大的人物。按照極限武館的規矩，學員都是稱呼他爲‘教官’的。</p>
</p><p>&emsp;&emsp;“教官！”羅峰連行禮喊道。</p>
</p><p>&emsp;&emsp;“過來。”教官江年笑着喊道，“沒想到羅峰你竟然這麼快，就達到武者素質要求了，我給你介紹一下，這位是你的前輩嚴羅，嚴羅，我將你的名字告訴他，沒事吧？”</p>
</p><p>&emsp;&emsp;“沒事。”嚴羅看着羅峰，點點頭，“這小傢伙，這麼年輕就達到武者身體素質要求，或許將來，他也能跟我有所交集。”</p>
</p><p>&emsp;&emsp;江年看向羅峰，一笑道：“羅峰，你18週歲，應該是今年高考吧。別管今年考的怎麼樣了，上學又有什麼用？你現在就安心準備‘武者實戰考覈’吧。哦，對了，7月1號這天，你去一趟揚州城的極限會館，去那進行‘準武者考覈’，以你現在實力，很容易過的。”</p>
</p><p>&emsp;&emsp;“高考？”旁邊嚴羅一笑，“別去大學浪費時間了，你天賦不錯，不管做什麼事情都要全身心投入，你現在就要將全部精力放在武道之上。小子，等成了武者，加入咱們極限武館，這纔有前途。”</p>
</p><p>&emsp;&emsp;這兩大武者，地位都極高，對社會上所謂的富豪、官員等，都是不屑一顧的。</p>
</p><p>&emsp;&emsp;而對於同樣將跨入武者行列，而且歲數還很小的羅峰，他們卻很是期待。</p>
